(1000, 128, 1) (1000, 128)
param count: 26177
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
epoch=5657, train_loss: 0.000, train_l2: 0.159, test_l2: 0.225
epoch=5658, train_loss: 0.000, train_l2: 0.184, test_l2: 0.229
epoch=5659, train_loss: 0.000, train_l2: 0.297, test_l2: 0.259
epoch=5660, train_loss: 0.000, train_l2: 0.307, test_l2: 0.268
epoch=5661, train_loss: 0.001, train_l2: 0.446, test_l2: 0.345
epoch=5662, train_loss: 0.000, train_l2: 0.439, test_l2: 0.411
epoch=5663, train_loss: 0.001, train_l2: 0.589, test_l2: 0.528
epoch=5664, train_loss: 0.001, train_l2: 0.524, test_l2: 0.483
epoch=5665, train_loss: 0.001, train_l2: 0.505, test_l2: 0.409
epoch=5666, train_loss: 0.000, train_l2: 0.242, test_l2: 0.325
epoch=5667, train_loss: 0.000, train_l2: 0.199, test_l2: 0.258
epoch=5668, train_loss: 0.000, train_l2: 0.273, test_l2: 0.250
epoch=5669, train_loss: 0.000, train_l2: 0.153, test_l2: 0.223
epoch=5670, train_loss: 0.000, train_l2: 0.166, test_l2: 0.227
epoch=5671, train_loss: 0.000, train_l2: 0.242, test_l2: 0.238
epoch=5672, train_loss: 0.000, train_l2: 0.312, test_l2: 0.314
epoch=5673, train_loss: 0.000, train_l2: 0.310, test_l2: 0.323
epoch=5674, train_loss: 0.001, train_l2: 0.469, test_l2: 0.404
epoch=5675, train_loss: 0.000, train_l2: 0.402, test_l2: 0.371
epoch=5676, train_loss: 0.001, train_l2: 0.630, test_l2: 0.472
epoch=5677, train_loss: 0.001, train_l2: 0.510, test_l2: 0.498
epoch=5678, train_loss: 0.000, train_l2: 0.369, test_l2: 0.434
epoch=5679, train_loss: 0.000, train_l2: 0.325, test_l2: 0.271
epoch=5680, train_loss: 0.000, train_l2: 0.403, test_l2: 0.243
epoch=5681, train_loss: 0.000, train_l2: 0.226, test_l2: 0.263
epoch=5682, train_loss: 0.000, train_l2: 0.163, test_l2: 0.252
epoch=5683, train_loss: 0.000, train_l2: 0.145, test_l2: 0.235
epoch=5684, train_loss: 0.000, train_l2: 0.154, test_l2: 0.242
epoch=5685, train_loss: 0.000, train_l2: 0.223, test_l2: 0.240
epoch=5686, train_loss: 0.000, train_l2: 0.215, test_l2: 0.256
epoch=5687, train_loss: 0.000, train_l2: 0.275, test_l2: 0.331
epoch=5688, train_loss: 0.000, train_l2: 0.219, test_l2: 0.278
epoch=5689, train_loss: 0.000, train_l2: 0.472, test_l2: 0.300
epoch=5690, train_loss: 0.000, train_l2: 0.258, test_l2: 0.297
epoch=5691, train_loss: 0.000, train_l2: 0.391, test_l2: 0.287
epoch=5692, train_loss: 0.000, train_l2: 0.481, test_l2: 0.428
epoch=5693, train_loss: 0.000, train_l2: 0.459, test_l2: 0.366
epoch=5694, train_loss: 0.000, train_l2: 0.371, test_l2: 0.449
epoch=5695, train_loss: 0.000, train_l2: 0.368, test_l2: 0.330
epoch=5696, train_loss: 0.000, train_l2: 0.462, test_l2: 0.371
epoch=5697, train_loss: 0.000, train_l2: 0.284, test_l2: 0.304
epoch=5698, train_loss: 0.000, train_l2: 0.263, test_l2: 0.270
epoch=5699, train_loss: 0.000, train_l2: 0.197, test_l2: 0.247
epoch=5700, train_loss: 0.000, train_l2: 0.189, test_l2: 0.237
epoch=5701, train_loss: 0.000, train_l2: 0.184, test_l2: 0.207
epoch=5702, train_loss: 0.000, train_l2: 0.170, test_l2: 0.207
epoch=5703, train_loss: 0.000, train_l2: 0.198, test_l2: 0.240
epoch=5704, train_loss: 0.000, train_l2: 0.229, test_l2: 0.343
epoch=5705, train_loss: 0.000, train_l2: 0.303, test_l2: 0.369
epoch=5706, train_loss: 0.000, train_l2: 0.318, test_l2: 0.415
epoch=5707, train_loss: 0.001, train_l2: 0.549, test_l2: 0.314
epoch=5708, train_loss: 0.000, train_l2: 0.344, test_l2: 0.323
epoch=5709, train_loss: 0.000, train_l2: 0.277, test_l2: 0.249
epoch=5710, train_loss: 0.000, train_l2: 0.211, test_l2: 0.273
epoch=5711, train_loss: 0.000, train_l2: 0.259, test_l2: 0.332
epoch=5712, train_loss: 0.000, train_l2: 0.309, test_l2: 0.265
epoch=5713, train_loss: 0.000, train_l2: 0.334, test_l2: 0.306
epoch=5714, train_loss: 0.000, train_l2: 0.287, test_l2: 0.275
epoch=5715, train_loss: 0.000, train_l2: 0.240, test_l2: 0.282
epoch=5716, train_loss: 0.000, train_l2: 0.422, test_l2: 0.325
epoch=5717, train_loss: 0.000, train_l2: 0.398, test_l2: 0.328
epoch=5718, train_loss: 0.000, train_l2: 0.337, test_l2: 0.415
epoch=5719, train_loss: 0.000, train_l2: 0.294, test_l2: 0.259
epoch=5720, train_loss: 0.000, train_l2: 0.198, test_l2: 0.269
epoch=5721, train_loss: 0.000, train_l2: 0.306, test_l2: 0.256
epoch=5722, train_loss: 0.000, train_l2: 0.232, test_l2: 0.316
epoch=5723, train_loss: 0.000, train_l2: 0.379, test_l2: 0.314
epoch=5724, train_loss: 0.001, train_l2: 0.454, test_l2: 0.492
epoch=5725, train_loss: 0.000, train_l2: 0.482, test_l2: 0.435
epoch=5726, train_loss: 0.000, train_l2: 0.419, test_l2: 0.452
epoch=5727, train_loss: 0.000, train_l2: 0.356, test_l2: 0.339
epoch=5728, train_loss: 0.000, train_l2: 0.219, test_l2: 0.320
epoch=5729, train_loss: 0.000, train_l2: 0.180, test_l2: 0.252
epoch=5730, train_loss: 0.000, train_l2: 0.191, test_l2: 0.239
epoch=5731, train_loss: 0.000, train_l2: 0.357, test_l2: 0.266
epoch=5732, train_loss: 0.000, train_l2: 0.248, test_l2: 0.275
epoch=5733, train_loss: 0.001, train_l2: 0.468, test_l2: 0.364
epoch=5734, train_loss: 0.001, train_l2: 0.618, test_l2: 0.516
epoch=5735, train_loss: 0.001, train_l2: 0.625, test_l2: 0.541
epoch=5736, train_loss: 0.001, train_l2: 0.531, test_l2: 0.451
epoch=5737, train_loss: 0.000, train_l2: 0.386, test_l2: 0.374
epoch=5738, train_loss: 0.000, train_l2: 0.277, test_l2: 0.336
epoch=5739, train_loss: 0.000, train_l2: 0.193, test_l2: 0.227
epoch=5740, train_loss: 0.000, train_l2: 0.144, test_l2: 0.224
epoch=5741, train_loss: 0.000, train_l2: 0.211, test_l2: 0.232
epoch=5742, train_loss: 0.000, train_l2: 0.230, test_l2: 0.220
epoch=5743, train_loss: 0.000, train_l2: 0.191, test_l2: 0.225
epoch=5744, train_loss: 0.000, train_l2: 0.160, test_l2: 0.245
epoch=5745, train_loss: 0.000, train_l2: 0.156, test_l2: 0.221
epoch=5746, train_loss: 0.000, train_l2: 0.167, test_l2: 0.221
epoch=5747, train_loss: 0.000, train_l2: 0.218, test_l2: 0.353
epoch=5748, train_loss: 0.000, train_l2: 0.424, test_l2: 0.358
epoch=5749, train_loss: 0.000, train_l2: 0.427, test_l2: 0.529
epoch=5750, train_loss: 0.001, train_l2: 0.665, test_l2: 0.526
epoch=5751, train_loss: 0.000, train_l2: 0.470, test_l2: 0.496
epoch=5752, train_loss: 0.001, train_l2: 0.575, test_l2: 0.425
epoch=5753, train_loss: 0.000, train_l2: 0.375, test_l2: 0.371
epoch=5754, train_loss: 0.000, train_l2: 0.180, test_l2: 0.241
epoch=5755, train_loss: 0.000, train_l2: 0.224, test_l2: 0.256
epoch=5756, train_loss: 0.000, train_l2: 0.159, test_l2: 0.250
epoch=5757, train_loss: 0.000, train_l2: 0.156, test_l2: 0.222
epoch=5758, train_loss: 0.000, train_l2: 0.140, test_l2: 0.209
epoch=5759, train_loss: 0.000, train_l2: 0.148, test_l2: 0.216
epoch=5760, train_loss: 0.000, train_l2: 0.245, test_l2: 0.237
epoch=5761, train_loss: 0.000, train_l2: 0.332, test_l2: 0.402
epoch=5762, train_loss: 0.000, train_l2: 0.466, test_l2: 0.409
epoch=5763, train_loss: 0.001, train_l2: 0.509, test_l2: 0.510
epoch=5764, train_loss: 0.001, train_l2: 0.499, test_l2: 0.465
epoch=5765, train_loss: 0.001, train_l2: 0.464, test_l2: 0.433
epoch=5766, train_loss: 0.000, train_l2: 0.326, test_l2: 0.389
epoch=5767, train_loss: 0.000, train_l2: 0.351, test_l2: 0.382
epoch=5768, train_loss: 0.000, train_l2: 0.259, test_l2: 0.303
epoch=5769, train_loss: 0.000, train_l2: 0.227, test_l2: 0.251
epoch=5770, train_loss: 0.000, train_l2: 0.249, test_l2: 0.291
epoch=5771, train_loss: 0.000, train_l2: 0.282, test_l2: 0.289
epoch=5772, train_loss: 0.000, train_l2: 0.436, test_l2: 0.366
epoch=5773, train_loss: 0.001, train_l2: 0.596, test_l2: 0.484
epoch=5774, train_loss: 0.000, train_l2: 0.475, test_l2: 0.509
epoch=5775, train_loss: 0.000, train_l2: 0.470, test_l2: 0.400
epoch=5776, train_loss: 0.001, train_l2: 0.553, test_l2: 0.421
epoch=5777, train_loss: 0.000, train_l2: 0.286, test_l2: 0.298
epoch=5778, train_loss: 0.000, train_l2: 0.387, test_l2: 0.298
epoch=5779, train_loss: 0.000, train_l2: 0.328, test_l2: 0.281
epoch=5780, train_loss: 0.000, train_l2: 0.230, test_l2: 0.236
epoch=5781, train_loss: 0.000, train_l2: 0.187, test_l2: 0.211
epoch=5782, train_loss: 0.000, train_l2: 0.189, test_l2: 0.252
epoch=5783, train_loss: 0.000, train_l2: 0.280, test_l2: 0.277
epoch=5784, train_loss: 0.000, train_l2: 0.247, test_l2: 0.315
epoch=5785, train_loss: 0.000, train_l2: 0.433, test_l2: 0.370
epoch=5786, train_loss: 0.000, train_l2: 0.354, test_l2: 0.383
epoch=5787, train_loss: 0.001, train_l2: 0.611, test_l2: 0.553
epoch=5788, train_loss: 0.002, train_l2: 0.808, test_l2: 0.602
epoch=5789, train_loss: 0.000, train_l2: 0.430, test_l2: 0.498
epoch=5790, train_loss: 0.000, train_l2: 0.317, test_l2: 0.269
epoch=5791, train_loss: 0.000, train_l2: 0.396, test_l2: 0.259
epoch=5792, train_loss: 0.000, train_l2: 0.291, test_l2: 0.265
epoch=5793, train_loss: 0.000, train_l2: 0.211, test_l2: 0.227
epoch=5794, train_loss: 0.000, train_l2: 0.153, test_l2: 0.237
epoch=5795, train_loss: 0.000, train_l2: 0.315, test_l2: 0.301
epoch=5796, train_loss: 0.000, train_l2: 0.432, test_l2: 0.304
epoch=5797, train_loss: 0.001, train_l2: 0.742, test_l2: 0.322
epoch=5798, train_loss: 0.000, train_l2: 0.354, test_l2: 0.369
epoch=5799, train_loss: 0.000, train_l2: 0.365, test_l2: 0.325
epoch=5800, train_loss: 0.000, train_l2: 0.366, test_l2: 0.455
epoch=5801, train_loss: 0.000, train_l2: 0.373, test_l2: 0.402
epoch=5802, train_loss: 0.000, train_l2: 0.422, test_l2: 0.511
epoch=5803, train_loss: 0.000, train_l2: 0.262, test_l2: 0.295
epoch=5804, train_loss: 0.000, train_l2: 0.213, test_l2: 0.298
epoch=5805, train_loss: 0.000, train_l2: 0.181, test_l2: 0.236
epoch=5806, train_loss: 0.000, train_l2: 0.259, test_l2: 0.263
epoch=5807, train_loss: 0.000, train_l2: 0.274, test_l2: 0.298
epoch=5808, train_loss: 0.000, train_l2: 0.275, test_l2: 0.385
epoch=5809, train_loss: 0.001, train_l2: 0.644, test_l2: 0.372
epoch=5810, train_loss: 0.000, train_l2: 0.476, test_l2: 0.553
epoch=5811, train_loss: 0.001, train_l2: 0.535, test_l2: 0.454
epoch=5812, train_loss: 0.000, train_l2: 0.370, test_l2: 0.413
epoch=5813, train_loss: 0.000, train_l2: 0.208, test_l2: 0.246
epoch=5814, train_loss: 0.000, train_l2: 0.185, test_l2: 0.261
epoch=5815, train_loss: 0.000, train_l2: 0.148, test_l2: 0.222
epoch=5816, train_loss: 0.000, train_l2: 0.205, test_l2: 0.230
epoch=5817, train_loss: 0.000, train_l2: 0.239, test_l2: 0.255
epoch=5818, train_loss: 0.000, train_l2: 0.349, test_l2: 0.357
epoch=5819, train_loss: 0.001, train_l2: 0.621, test_l2: 0.566
epoch=5820, train_loss: 0.002, train_l2: 0.914, test_l2: 0.756
epoch=5821, train_loss: 0.000, train_l2: 0.372, test_l2: 0.479
epoch=5822, train_loss: 0.000, train_l2: 0.428, test_l2: 0.324
epoch=5823, train_loss: 0.000, train_l2: 0.393, test_l2: 0.340
epoch=5824, train_loss: 0.000, train_l2: 0.251, test_l2: 0.265
epoch=5825, train_loss: 0.000, train_l2: 0.264, test_l2: 0.296
epoch=5826, train_loss: 0.000, train_l2: 0.189, test_l2: 0.245
epoch=5827, train_loss: 0.000, train_l2: 0.199, test_l2: 0.229
epoch=5828, train_loss: 0.000, train_l2: 0.220, test_l2: 0.279
epoch=5829, train_loss: 0.000, train_l2: 0.335, test_l2: 0.324
epoch=5830, train_loss: 0.001, train_l2: 0.637, test_l2: 0.505
epoch=5831, train_loss: 0.001, train_l2: 0.724, test_l2: 0.599
epoch=5832, train_loss: 0.002, train_l2: 0.844, test_l2: 0.693
epoch=5833, train_loss: 0.001, train_l2: 0.583, test_l2: 0.524
epoch=5834, train_loss: 0.001, train_l2: 0.606, test_l2: 0.450
epoch=5835, train_loss: 0.000, train_l2: 0.320, test_l2: 0.443
epoch=5836, train_loss: 0.000, train_l2: 0.349, test_l2: 0.244
epoch=5837, train_loss: 0.000, train_l2: 0.287, test_l2: 0.297
epoch=5838, train_loss: 0.000, train_l2: 0.321, test_l2: 0.227
epoch=5839, train_loss: 0.000, train_l2: 0.275, test_l2: 0.255
epoch=5840, train_loss: 0.000, train_l2: 0.303, test_l2: 0.226
epoch=5841, train_loss: 0.000, train_l2: 0.199, test_l2: 0.231
epoch=5842, train_loss: 0.000, train_l2: 0.225, test_l2: 0.246
epoch=5843, train_loss: 0.000, train_l2: 0.301, test_l2: 0.272
epoch=5844, train_loss: 0.001, train_l2: 0.435, test_l2: 0.442
epoch=5845, train_loss: 0.000, train_l2: 0.444, test_l2: 0.444
epoch=5846, train_loss: 0.001, train_l2: 0.599, test_l2: 0.536
epoch=5847, train_loss: 0.000, train_l2: 0.459, test_l2: 0.453
epoch=5848, train_loss: 0.001, train_l2: 0.516, test_l2: 0.396
epoch=5849, train_loss: 0.001, train_l2: 0.573, test_l2: 0.453
epoch=5850, train_loss: 0.001, train_l2: 0.589, test_l2: 0.328
epoch=5851, train_loss: 0.001, train_l2: 0.559, test_l2: 0.359
epoch=5852, train_loss: 0.001, train_l2: 0.572, test_l2: 0.327
epoch=5853, train_loss: 0.000, train_l2: 0.541, test_l2: 0.322
epoch=5854, train_loss: 0.000, train_l2: 0.547, test_l2: 0.323
epoch=5855, train_loss: 0.001, train_l2: 0.566, test_l2: 0.335
epoch=5856, train_loss: 0.000, train_l2: 0.469, test_l2: 0.329
epoch=5857, train_loss: 0.001, train_l2: 0.591, test_l2: 0.372
epoch=5858, train_loss: 0.000, train_l2: 0.486, test_l2: 0.494
epoch=5859, train_loss: 0.001, train_l2: 0.603, test_l2: 0.503
epoch=5860, train_loss: 0.000, train_l2: 0.407, test_l2: 0.417
epoch=5861, train_loss: 0.001, train_l2: 0.513, test_l2: 0.367
epoch=5862, train_loss: 0.000, train_l2: 0.381, test_l2: 0.307
epoch=5863, train_loss: 0.001, train_l2: 0.621, test_l2: 0.378
epoch=5864, train_loss: 0.001, train_l2: 0.845, test_l2: 0.575
epoch=5865, train_loss: 0.002, train_l2: 0.960, test_l2: 0.795
epoch=5866, train_loss: 0.000, train_l2: 0.361, test_l2: 0.609
epoch=5867, train_loss: 0.001, train_l2: 0.627, test_l2: 0.423
epoch=5868, train_loss: 0.000, train_l2: 0.425, test_l2: 0.445
epoch=5869, train_loss: 0.000, train_l2: 0.196, test_l2: 0.386
epoch=5870, train_loss: 0.000, train_l2: 0.205, test_l2: 0.365
epoch=5871, train_loss: 0.000, train_l2: 0.194, test_l2: 0.385
epoch=5872, train_loss: 0.000, train_l2: 0.198, test_l2: 0.375
epoch=5873, train_loss: 0.000, train_l2: 0.217, test_l2: 0.379
epoch=5874, train_loss: 0.000, train_l2: 0.177, test_l2: 0.368
epoch=5875, train_loss: 0.000, train_l2: 0.212, test_l2: 0.371
epoch=5876, train_loss: 0.000, train_l2: 0.198, test_l2: 0.353
epoch=5877, train_loss: 0.000, train_l2: 0.250, test_l2: 0.335
epoch=5878, train_loss: 0.000, train_l2: 0.413, test_l2: 0.427
epoch=5879, train_loss: 0.001, train_l2: 0.559, test_l2: 0.652
epoch=5880, train_loss: 0.001, train_l2: 0.509, test_l2: 0.516
epoch=5881, train_loss: 0.000, train_l2: 0.289, test_l2: 0.429
epoch=5882, train_loss: 0.000, train_l2: 0.305, test_l2: 0.365
epoch=5883, train_loss: 0.000, train_l2: 0.194, test_l2: 0.326
epoch=5884, train_loss: 0.000, train_l2: 0.228, test_l2: 0.270
epoch=5885, train_loss: 0.000, train_l2: 0.243, test_l2: 0.294
epoch=5886, train_loss: 0.000, train_l2: 0.225, test_l2: 0.301
epoch=5887, train_loss: 0.000, train_l2: 0.283, test_l2: 0.372
epoch=5888, train_loss: 0.001, train_l2: 0.572, test_l2: 0.499
epoch=5889, train_loss: 0.001, train_l2: 0.583, test_l2: 0.560
epoch=5890, train_loss: 0.001, train_l2: 0.589, test_l2: 0.522
epoch=5891, train_loss: 0.000, train_l2: 0.422, test_l2: 0.432
epoch=5892, train_loss: 0.000, train_l2: 0.342, test_l2: 0.347
epoch=5893, train_loss: 0.000, train_l2: 0.396, test_l2: 0.338
epoch=5894, train_loss: 0.000, train_l2: 0.214, test_l2: 0.320
epoch=5895, train_loss: 0.000, train_l2: 0.230, test_l2: 0.273
epoch=5896, train_loss: 0.000, train_l2: 0.316, test_l2: 0.258
epoch=5897, train_loss: 0.000, train_l2: 0.347, test_l2: 0.256
epoch=5898, train_loss: 0.000, train_l2: 0.339, test_l2: 0.258
epoch=5899, train_loss: 0.000, train_l2: 0.292, test_l2: 0.270
epoch=5900, train_loss: 0.000, train_l2: 0.272, test_l2: 0.315
epoch=5901, train_loss: 0.000, train_l2: 0.500, test_l2: 0.396
epoch=5902, train_loss: 0.000, train_l2: 0.339, test_l2: 0.341
epoch=5903, train_loss: 0.001, train_l2: 0.592, test_l2: 0.646
epoch=5904, train_loss: 0.001, train_l2: 0.764, test_l2: 0.769
epoch=5905, train_loss: 0.000, train_l2: 0.416, test_l2: 0.433
epoch=5906, train_loss: 0.000, train_l2: 0.238, test_l2: 0.279
epoch=5907, train_loss: 0.000, train_l2: 0.208, test_l2: 0.258
epoch=5908, train_loss: 0.000, train_l2: 0.265, test_l2: 0.274
epoch=5909, train_loss: 0.000, train_l2: 0.291, test_l2: 0.283
epoch=5910, train_loss: 0.000, train_l2: 0.235, test_l2: 0.369
epoch=5911, train_loss: 0.000, train_l2: 0.250, test_l2: 0.334
epoch=5912, train_loss: 0.000, train_l2: 0.406, test_l2: 0.446
epoch=5913, train_loss: 0.001, train_l2: 0.443, test_l2: 0.472
epoch=5914, train_loss: 0.001, train_l2: 0.624, test_l2: 0.562
epoch=5915, train_loss: 0.001, train_l2: 0.532, test_l2: 0.515
epoch=5916, train_loss: 0.000, train_l2: 0.469, test_l2: 0.433
epoch=5917, train_loss: 0.000, train_l2: 0.251, test_l2: 0.260
epoch=5918, train_loss: 0.000, train_l2: 0.275, test_l2: 0.273
epoch=5919, train_loss: 0.000, train_l2: 0.479, test_l2: 0.282
epoch=5920, train_loss: 0.000, train_l2: 0.280, test_l2: 0.333
epoch=5921, train_loss: 0.000, train_l2: 0.364, test_l2: 0.359
epoch=5922, train_loss: 0.000, train_l2: 0.322, test_l2: 0.246
epoch=5923, train_loss: 0.000, train_l2: 0.225, test_l2: 0.271
epoch=5924, train_loss: 0.000, train_l2: 0.451, test_l2: 0.353
epoch=5925, train_loss: 0.000, train_l2: 0.310, test_l2: 0.363
epoch=5926, train_loss: 0.000, train_l2: 0.382, test_l2: 0.333
epoch=5927, train_loss: 0.000, train_l2: 0.218, test_l2: 0.309
epoch=5928, train_loss: 0.000, train_l2: 0.372, test_l2: 0.373
epoch=5929, train_loss: 0.000, train_l2: 0.346, test_l2: 0.369
epoch=5930, train_loss: 0.000, train_l2: 0.342, test_l2: 0.372
epoch=5931, train_loss: 0.000, train_l2: 0.292, test_l2: 0.379
epoch=5932, train_loss: 0.000, train_l2: 0.394, test_l2: 0.354
epoch=5933, train_loss: 0.000, train_l2: 0.379, test_l2: 0.408
epoch=5934, train_loss: 0.000, train_l2: 0.300, test_l2: 0.367
epoch=5935, train_loss: 0.000, train_l2: 0.233, test_l2: 0.318
epoch=5936, train_loss: 0.000, train_l2: 0.346, test_l2: 0.310
epoch=5937, train_loss: 0.000, train_l2: 0.381, test_l2: 0.406
epoch=5938, train_loss: 0.000, train_l2: 0.250, test_l2: 0.346
epoch=5939, train_loss: 0.000, train_l2: 0.265, test_l2: 0.308
epoch=5940, train_loss: 0.000, train_l2: 0.337, test_l2: 0.333
epoch=5941, train_loss: 0.001, train_l2: 0.499, test_l2: 0.440
epoch=5942, train_loss: 0.000, train_l2: 0.318, test_l2: 0.417
epoch=5943, train_loss: 0.000, train_l2: 0.279, test_l2: 0.340
epoch=5944, train_loss: 0.000, train_l2: 0.256, test_l2: 0.291
epoch=5945, train_loss: 0.000, train_l2: 0.412, test_l2: 0.391
epoch=5946, train_loss: 0.000, train_l2: 0.303, test_l2: 0.391
epoch=5947, train_loss: 0.000, train_l2: 0.260, test_l2: 0.302
epoch=5948, train_loss: 0.000, train_l2: 0.234, test_l2: 0.256
epoch=5949, train_loss: 0.000, train_l2: 0.365, test_l2: 0.327
epoch=5950, train_loss: 0.000, train_l2: 0.268, test_l2: 0.310
epoch=5951, train_loss: 0.000, train_l2: 0.372, test_l2: 0.331
epoch=5952, train_loss: 0.001, train_l2: 0.462, test_l2: 0.400
epoch=5953, train_loss: 0.001, train_l2: 0.584, test_l2: 0.505
epoch=5954, train_loss: 0.000, train_l2: 0.385, test_l2: 0.467
epoch=5955, train_loss: 0.000, train_l2: 0.388, test_l2: 0.337
epoch=5956, train_loss: 0.000, train_l2: 0.318, test_l2: 0.331
epoch=5957, train_loss: 0.000, train_l2: 0.422, test_l2: 0.393
epoch=5958, train_loss: 0.000, train_l2: 0.351, test_l2: 0.399
epoch=5959, train_loss: 0.000, train_l2: 0.209, test_l2: 0.250
epoch=5960, train_loss: 0.000, train_l2: 0.312, test_l2: 0.286
epoch=5961, train_loss: 0.000, train_l2: 0.213, test_l2: 0.233
epoch=5962, train_loss: 0.000, train_l2: 0.269, test_l2: 0.254
epoch=5963, train_loss: 0.000, train_l2: 0.257, test_l2: 0.310
epoch=5964, train_loss: 0.000, train_l2: 0.412, test_l2: 0.377
epoch=5965, train_loss: 0.001, train_l2: 0.507, test_l2: 0.459
epoch=5966, train_loss: 0.001, train_l2: 0.573, test_l2: 0.496
epoch=5967, train_loss: 0.002, train_l2: 0.775, test_l2: 0.604
epoch=5968, train_loss: 0.001, train_l2: 0.512, test_l2: 0.538
epoch=5969, train_loss: 0.000, train_l2: 0.400, test_l2: 0.405
epoch=5970, train_loss: 0.000, train_l2: 0.283, test_l2: 0.367
epoch=5971, train_loss: 0.000, train_l2: 0.501, test_l2: 0.327
epoch=5972, train_loss: 0.000, train_l2: 0.207, test_l2: 0.293
epoch=5973, train_loss: 0.000, train_l2: 0.270, test_l2: 0.293
epoch=5974, train_loss: 0.000, train_l2: 0.310, test_l2: 0.254
epoch=5975, train_loss: 0.000, train_l2: 0.263, test_l2: 0.326
epoch=5976, train_loss: 0.001, train_l2: 0.726, test_l2: 0.411
epoch=5977, train_loss: 0.000, train_l2: 0.299, test_l2: 0.447
epoch=5978, train_loss: 0.000, train_l2: 0.293, test_l2: 0.371
epoch=5979, train_loss: 0.000, train_l2: 0.386, test_l2: 0.287
epoch=5980, train_loss: 0.000, train_l2: 0.351, test_l2: 0.303
epoch=5981, train_loss: 0.000, train_l2: 0.233, test_l2: 0.249
epoch=5982, train_loss: 0.000, train_l2: 0.207, test_l2: 0.251
epoch=5983, train_loss: 0.000, train_l2: 0.278, test_l2: 0.292
epoch=5984, train_loss: 0.000, train_l2: 0.233, test_l2: 0.279
epoch=5985, train_loss: 0.000, train_l2: 0.315, test_l2: 0.385
epoch=5986, train_loss: 0.000, train_l2: 0.416, test_l2: 0.344
epoch=5987, train_loss: 0.000, train_l2: 0.444, test_l2: 0.289
epoch=5988, train_loss: 0.001, train_l2: 0.747, test_l2: 0.584
epoch=5989, train_loss: 0.001, train_l2: 0.611, test_l2: 0.566
epoch=5990, train_loss: 0.001, train_l2: 0.591, test_l2: 0.558
epoch=5991, train_loss: 0.000, train_l2: 0.411, test_l2: 0.402
epoch=5992, train_loss: 0.000, train_l2: 0.423, test_l2: 0.400
epoch=5993, train_loss: 0.000, train_l2: 0.419, test_l2: 0.370
epoch=5994, train_loss: 0.000, train_l2: 0.324, test_l2: 0.266
epoch=5995, train_loss: 0.000, train_l2: 0.465, test_l2: 0.342
epoch=5996, train_loss: 0.000, train_l2: 0.307, test_l2: 0.281
epoch=5997, train_loss: 0.000, train_l2: 0.394, test_l2: 0.318
epoch=5998, train_loss: 0.001, train_l2: 0.590, test_l2: 0.439
epoch=5999, train_loss: 0.001, train_l2: 0.632, test_l2: 0.548
epoch=6000, train_loss: 0.000, train_l2: 0.421, test_l2: 0.518
epoch=6001, train_loss: 0.000, train_l2: 0.312, test_l2: 0.342
epoch=6002, train_loss: 0.000, train_l2: 0.398, test_l2: 0.310
epoch=6003, train_loss: 0.000, train_l2: 0.293, test_l2: 0.232
epoch=6004, train_loss: 0.000, train_l2: 0.407, test_l2: 0.283
epoch=6005, train_loss: 0.000, train_l2: 0.244, test_l2: 0.262
epoch=6006, train_loss: 0.000, train_l2: 0.321, test_l2: 0.307
epoch=6007, train_loss: 0.001, train_l2: 0.386, test_l2: 0.466
epoch=6008, train_loss: 0.001, train_l2: 0.517, test_l2: 0.503
epoch=6009, train_loss: 0.001, train_l2: 0.568, test_l2: 0.543
epoch=6010, train_loss: 0.001, train_l2: 0.524, test_l2: 0.558
epoch=6011, train_loss: 0.000, train_l2: 0.440, test_l2: 0.440
epoch=6012, train_loss: 0.000, train_l2: 0.424, test_l2: 0.349
epoch=6013, train_loss: 0.001, train_l2: 0.551, test_l2: 0.311
epoch=6014, train_loss: 0.001, train_l2: 0.596, test_l2: 0.355
epoch=6015, train_loss: 0.001, train_l2: 0.628, test_l2: 0.396
epoch=6016, train_loss: 0.001, train_l2: 0.575, test_l2: 0.351
epoch=6017, train_loss: 0.001, train_l2: 0.708, test_l2: 0.432
epoch=6018, train_loss: 0.001, train_l2: 0.658, test_l2: 0.495
epoch=6019, train_loss: 0.001, train_l2: 0.678, test_l2: 0.576
epoch=6020, train_loss: 0.000, train_l2: 0.458, test_l2: 0.648
epoch=6021, train_loss: 0.000, train_l2: 0.407, test_l2: 0.602
epoch=6022, train_loss: 0.000, train_l2: 0.306, test_l2: 0.641
epoch=6023, train_loss: 0.000, train_l2: 0.411, test_l2: 0.507
epoch=6024, train_loss: 0.000, train_l2: 0.387, test_l2: 0.700
epoch=6025, train_loss: 0.000, train_l2: 0.374, test_l2: 0.510
epoch=6026, train_loss: 0.000, train_l2: 0.499, test_l2: 0.629
epoch=6027, train_loss: 0.001, train_l2: 0.672, test_l2: 0.368
epoch=6028, train_loss: 0.001, train_l2: 0.687, test_l2: 0.388
epoch=6029, train_loss: 0.000, train_l2: 0.438, test_l2: 0.325
epoch=6030, train_loss: 0.000, train_l2: 0.271, test_l2: 0.281
